id,season,country,comp_level,lg_finish,squad,age,minutes_90s,goals,shots_total,shots_on_target,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,average_shot_distance,shots_free_kicks,pens_made,pens_att
dc3fa3b5,2019-2020,ITA,1. Serie A,7th,Napoli,27,10,1,4,1,25,0.4,0.1,0.25,18.5,0,0,0
dc3fa3b5,2019-2020,GER,1. Bundesliga,3rd,RB Leipzig,27,13.5,0,4,2,50,0.3,0.15,0,20.8,0,0,0
dc62b55d,2019-2020,GER,1. Bundesliga,10th,Hertha BSC,20,8.3,6,35,15,42.9,4.23,1.81,0.17,19.6,1,0,0
dc62b55d,2019-2020,GER,1. Bundesliga,3rd,RB Leipzig,20,3.1,0,16,7,43.8,5.16,2.26,0,14.2,0,0,0
dc6f5bdd,2019-2020,ENG,1. Premier League,8th,Arsenal,24,12.2,1,12,2,16.7,0.98,0.16,0.08,11.6,0,0,0
dd0daf32,2019-2020,ENG,1. Premier League,8th,Arsenal,30,1.2,0,2,0,0,1.61,0,0,14.6,0,0,0
dd0daf32,2019-2020,ITA,1. Serie A,5th,Roma,30,17,9,43,16,37.2,2.53,0.94,0.21,16.7,0,0,0
dd323728,2019-2020,ENG,1. Premier League,1st,Liverpool,18,2.6,0,7,1,14.3,2.74,0.39,0,21.4,0,0,0
dd669209,2019-2020,GER,1. Bundesliga,7th,Wolfsburg,27,17.6,6,29,10,34.5,1.65,0.57,0.21,16.3,0,0,0
de0f152c,2019-2020,ENG,1. Premier League,19th,Watford,25,20.2,1,15,3,20,0.74,0.15,0.07,20.8,1,0,0
de39485a,2019-2020,ESP,1. La Liga,3rd,Atlético Madrid,25,7,1,17,6,35.3,2.42,0.86,0.06,19.5,1,0,0
de5b5570,2019-2020,ENG,1. Premier League,17th,Aston Villa,25,20.4,0,7,1,14.3,0.34,0.05,0,28.2,0,0,0
dea698d9,2019-2020,ITA,1. Serie A,1st,Juventus,34,32.4,31,196,67,34.2,6.05,2.07,0.1,18.8,18,12,13
dee86451,2019-2020,ESP,1. La Liga,15th,Betis,27,9.9,0,6,2,33.3,0.61,0.2,0,21.1,0,0,0
def899bd,2019-2020,ENG,1. Premier League,3rd,Manchester Utd,27,1.5,0,2,1,50,1.33,0.67,0,10,0,0,0
df10e27c,2019-2020,ENG,1. Premier League,4th,Chelsea,18,2.2,0,1,0,0,0.46,0,0,24,0,0,0
df3cda47,2019-2020,ITA,1. Serie A,11th,Parma,19,32.6,10,59,24,40.7,1.81,0.74,0.15,17,0,1,1
df69b544,2019-2020,ESP,1. La Liga,2nd,Barcelona,28,28.3,9,55,23,41.8,1.94,0.81,0.16,14.6,0,0,0
df85d472,2019-2020,ITA,1. Serie A,12th,Bologna,28,8.6,1,24,5,20.8,2.81,0.58,0,16.3,1,1,1
df8b52a5,2019-2020,ESP,1. La Liga,15th,Betis,20,31.5,3,23,4,17.4,0.73,0.13,0.13,15.8,0,0,0
df8e7b62,2019-2020,GER,1. Bundesliga,17th,Düsseldorf,24,25.1,6,61,21,34.4,2.43,0.84,0.1,22,2,0,0
e0314d87,2019-2020,ITA,1. Serie A,3rd,Atalanta,33,6,0,0,0,NULL,0,0,NULL,NULL,0,0,0
e0314d87,2019-2020,ITA,1. Serie A,17th,Genoa,33,14.7,0,6,1,16.7,0.41,0.07,0,25.4,0,0,0
e06683ca,2019-2020,ENG,1. Premier League,1st,Liverpool,28,38,5,30,14,46.7,0.79,0.37,0.17,11.3,0,0,0
e0921a4f,2019-2020,ITA,1. Serie A,1st,Juventus,25,23.9,11,100,35,35,4.18,1.46,0.1,19.2,10,1,1
e0b113a7,2019-2020,GER,1. Bundesliga,11th,Union Berlin,24,28.6,1,50,7,14,1.75,0.24,0.02,24.3,4,0,0
e0bc6fdc,2019-2020,ENG,1. Premier League,4th,Chelsea,24,11.4,0,13,7,53.8,1.14,0.62,0,19.9,1,0,0
e12b0b5b,2019-2020,GER,1. Bundesliga,9th,Eint Frankfurt,28,21.5,3,12,6,50,0.56,0.28,0.25,18.9,0,0,0
e14ec482,2019-2020,ITA,1. Serie A,12th,Bologna,22,29.8,8,90,25,27.8,3.02,0.84,0.09,17.4,9,0,0
e1cbb531,2019-2020,ESP,1. La Liga,17th,Celta Vigo,24,15.4,0,7,2,28.6,0.46,0.13,0,26.4,0,0,0
e1cbb531,2019-2020,ITA,1. Serie A,7th,Napoli,24,8.4,0,2,0,0,0.24,0,0,14.4,0,0,0
e26fcca3,2019-2020,GER,1. Bundesliga,10th,Hertha BSC,22,7,0,2,0,0,0.28,0,0,31,0,0,0
e2716bd0,2019-2020,ENG,1. Premier League,2nd,Manchester City,33,20.3,6,46,17,37,2.27,0.84,0.13,14.2,5,0,0
e27da244,2019-2020,GER,1. Bundesliga,7th,Wolfsburg,26,24.7,0,12,4,33.3,0.49,0.16,0,9,0,0,0
e27de4fa,2019-2020,GER,1. Bundesliga,14th,Köln,18,14.6,0,3,2,66.7,0.21,0.14,0,23.2,0,0,0
e280527c,2019-2020,GER,1. Bundesliga,3rd,RB Leipzig,25,27.8,9,71,24,33.8,2.56,0.86,0.13,20.8,8,0,0
e288d4b3,2019-2020,ITA,1. Serie A,5th,Roma,28,11.1,0,14,2,14.3,1.26,0.18,0,25.5,0,0,0
e288d4b3,2019-2020,ESP,1. La Liga,9th,Valencia,28,8.4,0,8,1,12.5,0.96,0.12,0,19.3,0,0,0
e33c06cf,2019-2020,GER,1. Bundesliga,1st,Bayern Munich,23,7.1,0,6,1,16.7,0.84,0.14,0,15.3,0,0,0
e33f36d5,2019-2020,ITA,1. Serie A,13th,Udinese,29,24.7,0,6,0,0,0.24,0,0,10.6,0,0,0
e342ad68,2019-2020,ENG,1. Premier League,1st,Liverpool,27,32,19,130,56,43.1,4.07,1.75,0.12,14.8,4,3,3
e3756e72,2019-2020,ITA,1. Serie A,3rd,Atalanta,19,0.2,0,2,0,0,10,0,0,18.4,0,0,0
e3a5814e,2019-2020,ENG,1. Premier League,8th,Arsenal,21,15.4,0,4,1,25,0.26,0.06,0,18.2,0,0,0
e3cceee6,2019-2020,ITA,1. Serie A,1st,Juventus,21,4.6,1,2,1,50,0.43,0.22,0.5,7,0,0,0
e3fabb0a,2019-2020,ESP,1. La Liga,20th,Espanyol,27,19.1,4,45,15,33.3,2.36,0.79,0.09,13.3,0,0,0
e42d61c7,2019-2020,GER,1. Bundesliga,2nd,Dortmund,20,30.2,5,38,20,52.6,1.26,0.66,0.13,15.9,3,0,0
e46012d4,2019-2020,ENG,1. Premier League,2nd,Manchester City,28,31,13,96,27,28.1,3.1,0.87,0.11,21.1,11,2,2
e49ce451,2019-2020,ESP,1. La Liga,17th,Celta Vigo,25,21.9,0,11,2,18.2,0.5,0.09,0,21.5,0,0,0
e514ab62,2019-2020,ENG,1. Premier League,17th,Aston Villa,23,25.5,1,7,4,57.1,0.27,0.16,0.14,16.4,1,0,0
e5478b87,2019-2020,GER,1. Bundesliga,13th,Mainz 05,21,5.4,1,13,3,23.1,2.42,0.56,0.08,11,0,0,0
e54bd0a2,2019-2020,ESP,1. La Liga,16th,Alavés,31,14.9,1,2,1,50,0.13,0.07,0.5,9.2,0,0,0
e5649a78,2019-2020,GER,1. Bundesliga,17th,Düsseldorf,25,14.1,0,22,6,27.3,1.56,0.43,0,23.6,1,0,0
e58a03c6,2019-2020,ENG,1. Premier League,13th,Newcastle Utd,28,9.4,4,23,10,43.5,2.44,1.06,0.17,11.7,1,0,0
e58cbfd5,2019-2020,ITA,1. Serie A,17th,Genoa,17,1.2,0,1,0,0,0.86,0,0,25,0,0,0
e599253a,2019-2020,ITA,1. Serie A,3rd,Atalanta,24,26.9,9,59,17,28.8,2.2,0.63,0.15,11.8,0,0,0
e5a35ae9,2019-2020,GER,1. Bundesliga,8th,Freiburg,23,14.1,7,39,9,23.1,2.77,0.64,0.1,18.1,1,3,3
e5a76dfe,2019-2020,ENG,1. Premier League,9th,Sheffield Utd,22,36,0,1,0,0,0.03,0,0,7.3,0,0,0
e5bf73f3,2019-2020,ITA,1. Serie A,3rd,Atalanta,20,2.1,0,10,4,40,4.74,1.89,0,15.4,0,0,1
e5bf73f3,2019-2020,ITA,1. Serie A,12th,Bologna,20,15,9,66,21,31.8,4.39,1.4,0.12,20.6,7,1,1
e5d01ecf,2019-2020,ENG,1. Premier League,19th,Watford,28,24.9,0,5,1,20,0.2,0.04,0,26.7,0,0,0
e5f63987,2019-2020,GER,1. Bundesliga,7th,Wolfsburg,28,8.5,3,24,6,25,2.81,0.7,0.13,14,0,0,0
e61b8aee,2019-2020,ENG,1. Premier League,8th,Arsenal,26,28.7,1,11,3,27.3,0.38,0.1,0.09,23.8,0,0,0
e63e122d,2019-2020,ITA,1. Serie A,12th,Bologna,19,0.8,0,0,0,NULL,0,0,NULL,NULL,0,0,0
e6bc67d7,2019-2020,ESP,1. La Liga,9th,Valencia,22,14.1,2,23,9,39.1,1.64,0.64,0.09,21.3,0,0,0
e6c15f6e,2019-2020,GER,1. Bundesliga,8th,Freiburg,20,0.4,0,0,0,NULL,0,0,NULL,NULL,0,0,0
e6c43eec,2019-2020,GER,1. Bundesliga,7th,Wolfsburg,28,22.9,0,22,6,27.3,0.96,0.26,0,18.3,0,0,0
e74f0e59,2019-2020,ITA,1. Serie A,16th,Torino,31,24.9,0,23,5,21.7,0.92,0.2,0,13.8,0,0,0
e778654a,2019-2020,ESP,1. La Liga,7th,Granada,21,26.3,2,34,4,11.8,1.29,0.15,0.06,21.5,0,0,0
e7ab4179,2019-2020,ESP,1. La Liga,8th,Getafe,24,3,0,1,0,0,0.34,0,0,6,0,0,0
e7ab4179,2019-2020,ESP,1. La Liga,12th,Levante,24,9,0,4,0,0,0.44,0,0,15.5,0,0,0
e7ca0439,2019-2020,ENG,1. Premier League,14th,Crystal Palace,30,17.6,1,9,2,22.2,0.51,0.11,0.11,7.9,0,0,0
e7d22eae,2019-2020,GER,1. Bundesliga,15th,Augsburg,29,5.3,0,2,0,0,0.38,0,0,24.6,0,0,0
e7d59f4f,2019-2020,GER,1. Bundesliga,12th,Schalke 04,22,23.4,6,27,11,40.7,1.16,0.47,0.19,21.3,0,1,1
e7fcf289,2019-2020,GER,1. Bundesliga,5th,Leverkusen,16,4.1,1,4,3,75,0.98,0.74,0.25,16,0,0,0
e82adcab,2019-2020,GER,1. Bundesliga,5th,Leverkusen,20,2,0,5,0,0,2.54,0,0,20,0,0,0
e85fb9b8,2019-2020,ITA,1. Serie A,1st,Juventus,34,2.2,1,1,1,100,0.45,0.45,1,7,0,0,0
e8832875,2019-2020,ENG,1. Premier League,19th,Watford,17,0.3,0,1,0,0,3.6,0,0,16,0,0,0
e897d8ba,2019-2020,ESP,1. La Liga,14th,Eibar,29,19.6,5,57,18,31.6,2.9,0.92,0.09,13.1,0,0,0
e8c930bb,2019-2020,ITA,1. Serie A,10th,Fiorentina,30,17.6,1,16,2,12.5,0.91,0.11,0.06,22.9,0,0,0
e9254eec,2019-2020,ENG,1. Premier League,20th,Norwich City,27,14,0,7,2,28.6,0.5,0.14,0,9.3,0,0,0
e94d79e3,2019-2020,ITA,1. Serie A,10th,Fiorentina,32,26.2,1,12,3,25,0.46,0.11,0.08,11,0,0,0
e97fd090,2019-2020,ENG,1. Premier League,4th,Chelsea,23,2.3,0,4,0,0,1.73,0,0,9.1,0,0,0
e9971f2d,2019-2020,ENG,1. Premier League,6th,Tottenham,20,5.8,0,3,1,33.3,0.51,0.17,0,27.1,0,0,0
e9ada8cf,2019-2020,ESP,1. La Liga,16th,Alavés,17,1,0,0,0,NULL,0,0,NULL,NULL,0,0,0
ea003d07,2019-2020,GER,1. Bundesliga,5th,Leverkusen,24,0,0,0,0,NULL,0,0,NULL,NULL,0,0,0
ea06dd97,2019-2020,ITA,1. Serie A,16th,Torino,27,14.2,0,7,3,42.9,0.49,0.21,0,20.7,1,0,0
ea6bc03a,2019-2020,GER,1. Bundesliga,8th,Freiburg,23,30.1,1,32,9,28.1,1.06,0.3,0.03,12.2,0,0,0
ea9b2ef9,2019-2020,ESP,1. La Liga,7th,Granada,32,25.5,2,10,3,30,0.39,0.12,0.2,7.7,0,0,0
eac044ad,2019-2020,GER,1. Bundesliga,6th,Hoffenheim,27,8.5,4,23,10,43.5,2.7,1.17,0.17,13.6,0,0,0
eac044ad,2019-2020,ESP,1. La Liga,4th,Sevilla,27,0.3,0,2,0,0,6.92,0,0,11.3,0,0,0
ead61f73,2019-2020,GER,1. Bundesliga,12th,Schalke 04,19,8.7,0,5,1,20,0.58,0.12,0,25.4,0,0,0
eaeca114,2019-2020,ENG,1. Premier League,18th,Bournemouth,24,27.8,2,24,7,29.2,0.86,0.25,0.08,9.7,0,0,0
eb2fe5b6,2019-2020,ITA,1. Serie A,3rd,Atalanta,28,14,18,72,34,47.2,5.14,2.43,0.17,18.8,9,6,7
eb3dd471,2019-2020,ESP,1. La Liga,16th,Alavés,25,18.2,0,9,2,22.2,0.5,0.11,0,20.8,0,0,0
eb58eef0,2019-2020,ENG,1. Premier League,1st,Liverpool,28,32.6,4,36,15,41.7,1.1,0.46,0.11,15.1,0,0,0
eb7822d7,2019-2020,ENG,1. Premier League,3rd,Manchester Utd,30,17.6,0,7,2,28.6,0.4,0.11,0,25.3,0,0,0
ecc77652,2019-2020,ESP,1. La Liga,12th,Levante,21,0.4,0,1,0,0,2.73,0,0,22.8,1,0,0
eccbe56a,2019-2020,ITA,1. Serie A,8th,Sassuolo,27,18.1,5,41,9,22,2.26,0.5,0.12,19.5,2,0,0
ecd8c01e,2019-2020,ESP,1. La Liga,12th,Levante,28,20.8,5,59,14,23.7,2.83,0.67,0.08,25.1,3,0,0
ed1e53f3,2019-2020,ENG,1. Premier League,2nd,Manchester City,19,10,5,34,14,41.2,3.4,1.4,0.15,16,0,0,0
ed5c5fa3,2019-2020,ESP,1. La Liga,17th,Celta Vigo,20,20.3,1,14,4,28.6,0.69,0.2,0.07,18.9,0,0,0
ed6ea4d9,2019-2020,ESP,1. La Liga,7th,Granada,26,23.7,7,72,27,37.5,3.04,1.14,0.08,20.7,2,1,1
ed9f7cfe,2019-2020,ESP,1. La Liga,3rd,Atlético Madrid,21,26.6,1,16,3,18.8,0.6,0.11,0.06,22.6,0,0,0
eda40760,2019-2020,ITA,1. Serie A,5th,Roma,33,30.4,7,69,16,23.2,2.27,0.53,0.07,24.9,28,2,4
ee251371,2019-2020,ITA,1. Serie A,6th,Milan,20,7.6,1,9,2,22.2,1.18,0.26,0.11,16.5,0,0,0
ee38d9c5,2019-2020,ENG,1. Premier League,5th,Leicester City,22,29.2,6,74,18,24.3,2.54,0.62,0.08,20.9,14,0,0
ee4f2f3b,2019-2020,ITA,1. Serie A,15th,Sampdoria,36,25.3,11,96,29,30.2,3.8,1.15,0.06,16.3,0,5,7
ee833569,2019-2020,ITA,1. Serie A,20th,SPAL,30,26,0,0,0,NULL,0,0,NULL,NULL,0,0,0
ee923664,2019-2020,ESP,1. La Liga,17th,Celta Vigo,26,14.7,0,1,0,0,0.07,0,0,37.7,0,0,0
ee93c1a9,2019-2020,ITA,1. Serie A,1st,Juventus,25,17.5,1,51,9,17.6,2.92,0.52,0.02,18.6,2,0,0
ef322658,2019-2020,ESP,1. La Liga,15th,Betis,32,22.7,0,12,4,33.3,0.53,0.18,0,21,0,0,0
ef619b0b,2019-2020,ITA,1. Serie A,1st,Juventus,28,11.7,3,27,9,33.3,2.31,0.77,0.11,17.3,0,0,0
ef94dc2f,2019-2020,ITA,1. Serie A,9th,Hellas Verona,30,14.4,8,30,14,46.7,2.09,0.97,0.23,11.6,0,1,2
f03f284b,2019-2020,ESP,1. La Liga,20th,Espanyol,29,27.3,4,15,9,60,0.55,0.33,0.27,13.1,0,0,0
f08490a6,2019-2020,ENG,1. Premier League,18th,Bournemouth,22,7,0,13,4,30.8,1.86,0.57,0,18.7,1,0,0
f090a37a,2019-2020,ESP,1. La Liga,2nd,Barcelona,19,5.7,0,7,4,57.1,1.24,0.71,0,20.1,0,0,0
f0da930c,2019-2020,ESP,1. La Liga,3rd,Atlético Madrid,24,19.5,0,11,2,18.2,0.56,0.1,0,11.2,0,0,0
f1bed920,2019-2020,ESP,1. La Liga,18th,Leganés,25,21.5,1,23,8,34.8,1.07,0.37,0.04,23.6,2,0,0
f1bed920,2019-2020,ESP,1. La Liga,6th,Real Sociedad,25,0.1,0,0,0,NULL,0,0,NULL,NULL,0,0,0
f1cfc209,2019-2020,ITA,1. Serie A,16th,Torino,31,30,1,18,7,38.9,0.6,0.23,0.06,19.9,0,0,0
f1f1f238,2019-2020,ITA,1. Serie A,9th,Hellas Verona,24,30.4,0,6,1,16.7,0.2,0.03,0,12.5,0,0,0
f2308b33,2019-2020,ESP,1. La Liga,18th,Leganés,25,30.9,1,21,3,14.3,0.68,0.1,0.05,20.6,3,0,0
f23f9d20,2019-2020,ENG,1. Premier League,20th,Norwich City,31,36,0,0,0,NULL,0,0,NULL,NULL,0,0,0
f25b010f,2019-2020,ENG,1. Premier League,13th,Newcastle Utd,30,29.1,2,16,6,37.5,0.55,0.21,0.13,10.7,0,0,0
f25c8e3a,2019-2020,ENG,1. Premier League,1st,Liverpool,24,9.1,2,12,7,58.3,1.33,0.77,0.17,18.4,0,0,0
f26834c7,2019-2020,GER,1. Bundesliga,13th,Mainz 05,27,19.2,4,38,21,55.3,1.98,1.09,0.11,14.5,0,0,0
f2bf1b0f,2019-2020,ENG,1. Premier League,11th,Southampton,23,12.3,4,37,9,24.3,3,0.73,0.11,15.2,0,0,0
f2c6ac01,2019-2020,ESP,1. La Liga,19th,Mallorca,23,35.4,0,14,3,21.4,0.4,0.08,0,22.2,0,0,0
f2dd9a21,2019-2020,GER,1. Bundesliga,15th,Augsburg,24,9.8,0,6,0,0,0.61,0,0,25.4,0,0,0
f35430a4,2019-2020,GER,1. Bundesliga,12th,Schalke 04,26,15.2,0,12,3,25,0.79,0.2,0,10.1,0,0,0
f3b1d9a2,2019-2020,ESP,1. La Liga,8th,Getafe,23,0.7,0,0,0,NULL,0,0,NULL,NULL,0,0,0
f4290206,2019-2020,ENG,1. Premier League,4th,Chelsea,28,15.9,4,30,8,26.7,1.89,0.5,0.13,16.9,1,0,0
f45f9427,2019-2020,ITA,1. Serie A,10th,Fiorentina,25,27.6,0,18,6,33.3,0.65,0.22,0,25.2,0,0,0
f4e433d4,2019-2020,ENG,1. Premier League,15th,Brighton,18,6.5,0,2,0,0,0.31,0,0,24.4,0,0,0
f4e433d4,2019-2020,ENG,1. Premier League,4th,Chelsea,18,0.4,0,0,0,NULL,0,0,NULL,NULL,0,0,0
f4ec4fd0,2019-2020,ITA,1. Serie A,10th,Fiorentina,32,6.7,1,18,4,22.2,2.7,0.6,0.06,13.9,0,0,0
f503ea63,2019-2020,ITA,1. Serie A,15th,Sampdoria,30,26.5,0,17,2,11.8,0.64,0.08,0,18.3,0,0,0
f573a8bf,2019-2020,ENG,1. Premier League,19th,Watford,23,0.8,0,1,1,100,1.29,1.29,0,11,0,0,0
f586779e,2019-2020,ENG,1. Premier League,4th,Chelsea,21,24.6,15,88,35,39.8,3.58,1.42,0.17,11.1,0,0,0
f5a00fa4,2019-2020,ENG,1. Premier League,7th,Wolves,32,34.5,1,22,6,27.3,0.64,0.17,0.05,23.7,4,0,0
f5deef4c,2019-2020,ENG,1. Premier League,3rd,Manchester Utd,25,34.4,1,6,1,16.7,0.17,0.03,0.17,10.8,0,0,0
f61c7c4e,2019-2020,ITA,1. Serie A,10th,Fiorentina,36,15.7,3,25,13,52,1.6,0.83,0.12,16,1,0,0
f63d8a4b,2019-2020,ENG,1. Premier League,20th,Norwich City,21,27.7,6,42,16,38.1,1.52,0.58,0.14,15.7,0,0,0
f6798fc3,2019-2020,ESP,1. La Liga,4th,Sevilla,28,5.5,0,0,0,NULL,0,0,NULL,NULL,0,0,0
f6ac68c1,2019-2020,ESP,1. La Liga,3rd,Atlético Madrid,28,22,0,2,1,50,0.09,0.05,0,13,0,0,0
f6bdc830,2019-2020,GER,1. Bundesliga,11th,Union Berlin,22,21.5,0,10,2,20,0.46,0.09,0,20,0,0,0
f7036e1c,2019-2020,ITA,1. Serie A,2nd,Inter,21,27.2,14,122,42,34.4,4.48,1.54,0.1,15.2,1,2,3
f7223718,2019-2020,ITA,1. Serie A,4th,Lazio,26,18.6,0,6,0,0,0.32,0,0,24.2,0,0,0
f72293fc,2019-2020,ENG,1. Premier League,10th,Burnley,28,6.9,1,11,2,18.2,1.59,0.29,0.09,14.5,2,0,0
f7aa75bd,2019-2020,GER,1. Bundesliga,10th,Hertha BSC,27,15.5,0,4,0,0,0.26,0,0,21.8,2,0,0
f7c12fbf,2019-2020,ESP,1. La Liga,9th,Valencia,19,5.5,0,0,0,NULL,0,0,NULL,NULL,0,0,0
f7dc2ae5,2019-2020,ESP,1. La Liga,6th,Real Sociedad,25,16.8,0,8,1,12.5,0.48,0.06,0,9.5,0,0,0
f7e2af2c,2019-2020,ITA,1. Serie A,14th,Cagliari,18,4.1,0,1,0,0,0.24,0,0,26,0,0,0
f833a830,2019-2020,ENG,1. Premier League,1st,Liverpool,24,2.8,0,9,2,22.2,3.25,0.72,0,18.1,0,0,0
f86cabbd,2019-2020,GER,1. Bundesliga,10th,Hertha BSC,21,16.2,1,2,1,50,0.12,0.06,0.5,7.8,0,0,0
f874dd44,2019-2020,ENG,1. Premier League,8th,Arsenal,24,12.9,1,7,2,28.6,0.54,0.16,0.14,16.9,0,0,0
f8eca1b6,2019-2020,ESP,1. La Liga,13th,Valladolid,22,26,6,57,23,40.4,2.19,0.88,0.07,16,2,2,3
f8fcd2a5,2019-2020,ENG,1. Premier League,5th,Leicester City,31,37.6,1,24,10,41.7,0.64,0.27,0.04,7.7,0,0,0
f91e81c9,2019-2020,ITA,1. Serie A,13th,Udinese,28,31,1,12,3,25,0.39,0.1,0.08,15.1,0,0,0
f93e6e94,2019-2020,GER,1. Bundesliga,8th,Freiburg,30,27.1,11,55,20,36.4,2.03,0.74,0.18,11.7,0,1,1
f972644c,2019-2020,GER,1. Bundesliga,15th,Augsburg,21,25.3,4,63,18,28.6,2.49,0.71,0.06,24.2,5,0,0
f9acca3a,2019-2020,GER,1. Bundesliga,5th,Leverkusen,26,21.1,0,11,1,9.1,0.52,0.05,0,27.2,1,0,0
f9acf8bf,2019-2020,ESP,1. La Liga,19th,Mallorca,22,15.1,0,16,1,6.3,1.06,0.07,0,25.5,1,0,0
f9e7c4ac,2019-2020,GER,1. Bundesliga,15th,Augsburg,30,10.7,3,18,7,38.9,1.68,0.65,0.11,12.3,0,1,1
fa031b34,2019-2020,ENG,1. Premier League,12th,Everton,22,34.1,13,91,31,34.1,2.67,0.91,0.14,14,0,0,0
fa274d97,2019-2020,GER,1. Bundesliga,2nd,Dortmund,26,6.6,1,6,1,16.7,0.91,0.15,0.17,16.1,0,0,0
fa661778,2019-2020,GER,1. Bundesliga,10th,Hertha BSC,24,15.7,1,14,2,14.3,0.89,0.13,0.07,16.4,0,0,0
fb5d47b3,2019-2020,ESP,1. La Liga,5th,Villarreal,28,21.8,0,14,1,7.1,0.64,0.05,0,17.4,0,0,0
fb77bfef,2019-2020,ITA,1. Serie A,20th,SPAL,23,13.2,1,5,1,20,0.38,0.08,0.2,12.4,0,0,0
fb77bfef,2019-2020,ITA,1. Serie A,16th,Torino,23,2.7,1,3,1,33.3,1.09,0.36,0.33,12.4,0,0,0
fbbc8e15,2019-2020,GER,1. Bundesliga,15th,Augsburg,22,4.2,1,4,3,75,0.94,0.71,0.25,11.1,0,0,0
fbd6378b,2019-2020,ESP,1. La Liga,15th,Betis,27,28.6,0,10,3,30,0.35,0.1,0,10.5,0,0,0
fc027d02,2019-2020,ENG,1. Premier League,5th,Leicester City,18,3,0,0,0,NULL,0,0,NULL,NULL,0,0,0
fc15fb84,2019-2020,ENG,1. Premier League,10th,Burnley,19,37.1,2,48,14,29.2,1.29,0.38,0.04,23.5,10,0,0
fc4f85b1,2019-2020,ITA,1. Serie A,2nd,Inter,33,18.1,1,11,2,18.2,0.61,0.11,0.09,12.5,0,0,0
fcab00a0,2019-2020,ENG,1. Premier League,17th,Aston Villa,28,17,3,29,10,34.5,1.7,0.59,0.1,20.5,4,0,0
fce2302c,2019-2020,ENG,1. Premier League,8th,Arsenal,22,11,1,6,2,33.3,0.55,0.18,0.17,19.8,0,0,0
fd51b456,2019-2020,ESP,1. La Liga,1st,Real Madrid,28,9.4,2,10,3,30,1.06,0.32,0.2,17.2,0,0,0
fd53759d,2019-2020,GER,1. Bundesliga,14th,Köln,17,6.2,0,8,2,25,1.3,0.32,0,21.8,0,0,0
fd771f95,2019-2020,ESP,1. La Liga,2nd,Barcelona,28,4.5,1,13,8,61.5,2.87,1.77,0.08,12.1,0,0,0
fd771f95,2019-2020,ESP,1. La Liga,18th,Leganés,28,21.5,6,40,16,40,1.86,0.74,0.15,14.4,1,0,1
fdd60087,2019-2020,ESP,1. La Liga,3rd,Atlético Madrid,27,12,0,6,2,33.3,0.5,0.17,0,19.9,0,0,0
fe012aca,2019-2020,ITA,1. Serie A,8th,Sassuolo,22,27.9,11,57,20,35.1,2.04,0.72,0.19,16.8,1,0,0
fe641c1a,2019-2020,GER,1. Bundesliga,2nd,Dortmund,27,9.2,0,3,0,0,0.33,0,0,7.4,0,0,0
fed17f5a,2019-2020,ESP,1. La Liga,9th,Valencia,22,23,2,18,5,27.8,0.78,0.22,0.11,17.3,0,0,0
fed7cb61,2019-2020,GER,1. Bundesliga,5th,Leverkusen,20,27.3,12,58,25,43.1,2.13,0.92,0.19,14.7,0,1,1
ff182fdc,2019-2020,GER,1. Bundesliga,6th,Hoffenheim,27,3,0,10,2,20,3.35,0.67,0,12.5,0,0,0
ff527768,2019-2020,ENG,1. Premier League,16th,West Ham,32,29.7,4,14,3,21.4,0.47,0.1,0.07,24.7,0,3,3
ff800ed8,2019-2020,ITA,1. Serie A,10th,Fiorentina,21,29.4,0,23,8,34.8,0.78,0.27,0,18.2,0,0,0
ff98492b,2019-2020,GER,1. Bundesliga,6th,Hoffenheim,23,29,4,63,19,30.2,2.17,0.66,0.06,23,19,0,0
ffa90327,2019-2020,ENG,1. Premier League,17th,Aston Villa,24,22.8,4,50,19,38,2.19,0.83,0.06,18.2,5,1,1
ffacd3d5,2019-2020,ESP,1. La Liga,3rd,Atlético Madrid,18,3.6,0,0,0,NULL,0,0,NULL,NULL,0,0,0
ffbbc83b,2019-2020,GER,1. Bundesliga,6th,Hoffenheim,23,26.8,0,17,1,5.9,0.64,0.04,0,20.1,0,0,0
